,Source,URL,sents_leicht,sents_standard
1836,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Was haben die Besucher verstanden?,
1837,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Was hat ihnen gefallen?,
1838,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,"Sie können mit anderen Menschen über den Museums∙besuch reden. Sie können auch etwas zeichnen oder malen. Oder über den Besuch schreiben, auf Papier oder im Internet. Oder ein Video machen.","Nach dem Besuch können die Besucher mit anderen Menschen darüber sprechen, etwas zeichnen oder malen, über den Besuch schreiben oder ein Video machen."
1839,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Oder eine Ausstellung machen. 2 Personen mit einer geistigen Beeinträchtigung arbeiten bei «1001 feuilles». Sie sind ausgebildet. Sie sind «Erklärungs·assistenten».,"Es gibt auch zwei Personen mit geistiger Beeinträchtigung, die bei ""1001 feuilles"" arbeiten und als ""Erklärungsassistenten"" geschult sind."
1840,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Sie diskutieren regelmässig mit den Besuchern. Die Besucher haben verschiedene Bedürfnisse. Deshalb passen die Mitarbeiter und Mitarbeiterinnen das Programm regelmässig an.,"Sie diskutieren regelmäßig mit den Besuchern, um ihre Bedürfnisse besser zu verstehen und das Programm entsprechend anzupassen."
1841,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Hier geht es zur Website von «Croque-Musée».,
1842,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Die Website ist auf Französisch.,
1843,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Wieso ist Kultur wichtig?,Warum ist Kultur wichtig?
1844,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Alle Menschen können Neues lernen. Sie können sich weiterbilden. So verstehen sie so die Welt besser. Und so verstehen sie auch die Gesellschaft besser.,"Durch Kultur können Menschen Neues lernen, sich weiterbilden und die Welt sowie die Gesellschaft besser verstehen."
1845,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,"Ein Traum kann Wirklichkeit werden. Und es ist schön, immer Neues zu entdecken.","Träume können wahr werden und es ist schön, immer wieder Neues zu entdecken."
1846,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Kultur inklusiv Bei Pro Infirmis gibt es die Fachstelle «Kultur inklusiv». Kultur inklusiv möchte in der Schweiz ein inklusives Kultur-Angebot fördern.,"Kultur inklusiv: Bei Pro Infirmis gibt es die Fachstelle ""Kultur inklusiv"", die ein inklusives Kulturangebot in der Schweiz fördern möchte."
1847,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,"Kultur inklusiv bietet Beratungen für Kultur-Orte an. Zum Beispiel für ein Museum. Dann wissen die Kultur-Orte, wie sie Angebote für Menschen mit Behinderung machen können.","Diese Fachstelle bietet Beratungen für Kulturorte wie Museen an, damit sie Angebote für Menschen mit Behinderungen machen können."
1848,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,"Kultur inklusiv vermittelt auch Fachpersonen an die Kultur-Orte. Zum Beispiel Beraterinnen und Berater mit einer Beeinträchtigung. Und Kultur inklusiv informiert über inklusive Kultur. Zum Beispiel über Kultur-Orte,","Außerdem vermittelt ""Kultur inklusiv"" Fachpersonen an die Kulturorte, zum Beispiel Beraterinnen und Berater mit Beeinträchtigungen."
1849,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,die inklusive Angebote haben.,
1850,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Möchtest Du mehr über Kultur inklusiv wissen? Auf der Website findest Du viele Informationen. Und Du findest Kultur-Orte mit inklusiven Angeboten. Hier geht es zur Website von Kultur inklusiv.,Sie informieren auch über inklusive Kultur und listen Kulturorte mit inklusiven Angeboten auf ihrer Website auf.
1851,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Autorin Barbara Kugler,Autorin: Barbara Kugler
1852,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,"Quelle Die Informationen kommen aus diesem Original-Text in Standard-Sprache in: Atelier 1001 feuilles – Croque Musées, abgerufen am 6. Juni 2021","Quelle: Informationen aus dem Originaltext in Standard-Sprache stammen von Atelier 1001 feuilles - Croque Musées, abgerufen am 6. Juni 2021."
1853,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Trainierte Bienen können eine Covid-19-Infektion erkennen,"Forscher haben herausgefunden, dass trainierte Bienen in der Lage sind, eine Covid-19-Infektion zu erkennen."
1854,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Bienen haben einen sehr guten Geruchs·sinn. Forscher nutzen diesen guten Geruchs·sinn,"Bienen besitzen einen ausgezeichneten Geruchssinn, den die Wissenschaftler nutzen."
1855,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,"Die Bienen lernen, eine Covid-19-Infektion zu erkennen. Trainierte Bienen können eine Covid-19-Infektion erkennen. Aber wie geht das?","Die Bienen werden darauf trainiert, den Duft einer Covid-19-Infektion wahrzunehmen."
1856,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Bienen haben 2 Antennen. Die Antennen heissen auch: Fühler. Auf den Fühlern der Bienen hat es ungefähr 60’000 Duft·rezeptoren. Rezeptoren sind spezielle Zellen.,"Dazu haben Bienen zwei Fühler, auch Antennen genannt, an denen sich etwa 60.000 Duftrezeptoren befinden."
1857,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Die Rezeptoren helfen den Bienen. Mit den Rezeptoren können die Bienen gut riechen. Die Bienen können mit den Rezeptoren Duft·spuren riechen. Der Duft gibt den Bienen viele Informationen.,"Diese Rezeptoren helfen den Bienen, Gerüche wahrzunehmen und ihnen Informationen zu geben."
1858,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Bienen verarbeiten diese Informationen sehr schnell im Gehirn.,
1859,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,"So orientieren sich Bienen in der Luft. Das bedeutet: Die Bienen finden mit dem Duft ihr Ziel. Und die Bienen wissen,",Die Bienen können mithilfe der Rezeptoren Duftspuren verfolgen und somit ihr Ziel finden und sich orientieren.
1860,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,wo sie gerade sind. Wissenschaftler aus der Niederlande wissen: Bienen können gut riechen. Sie üben mit den Bienen.,"Wissenschaftler aus den Niederlanden haben herausgefunden, dass Bienen gut riechen können und trainieren sie daraufhin."
1861,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Die Bienen lernen: Diese Probe ist mit Covid-19 infiziert. Oder Diese Probe ist nicht mit Covid-19 infiziert.,"Die Bienen lernen, eine Probe als mit oder ohne Covid-19 infiziert zu erkennen."
1862,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Wie üben die Forscher mit den Bienen? Die Forscher zeigen den Bienen die infizierte Probe. Die Bienen bekommen danach eine Belohnung. Die Bienen bekommen Wasser mit Zucker.,"Wenn die Bienen richtig liegen, werden sie mit Zuckerwasser belohnt."
1863,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Sie trinken das Zucker·wasser. Die Bienen haben das gerne. Die Forscher zeigen den Bienen Proben ohne Covid-19 . Die Bienen bekommen danach keine Belohnung.,Bei falscher Erkennung erhalten sie keine Belohnung.
1864,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Die Bienen lernen: Die Probe ist mit Covid-19 infiziert. Ich bekomme eine Belohnung. Die Probe ist nicht mit Covid-19 infiziert.,"Die Bienen lernen durch diese Belohnung und wissen dann, ob eine Probe infiziert ist oder nicht."
1865,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Ich bekomme keine Belohnung.,
1866,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Die Bienen riechen an der Probe. Die Probe ist infiziert. Die Bienen strecken ihren Rüssel aus. Sie möchten Zucker·wasser trinken.,"Wenn die Bienen an einer infizierten Probe riechen, strecken sie ihren Rüssel aus, um Zuckerwasser zu bekommen, da sie wissen, dass sie belohnt werden."
1867,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Sie wissen: Jetzt bekomme ich eine Belohnung. Die Probe ist nicht infiziert. Die Bienen reagieren nicht . Sie wissen: Ich bekomme keine Belohnung.,"Bei einer nicht infizierten Probe reagieren sie nicht, da sie wissen, dass sie keine Belohnung erhalten."
1868,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Was ist der Vorteil? Bienen sind schnell. Sie zeigen sofort: Diese Probe ist infiziert.,"Der Vorteil dieser Methode ist, dass Bienen sehr schnell reagieren und sofort anzeigen können, ob eine Probe infiziert ist oder nicht."
1869,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Oder,
1870,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Diese Probe ist nicht infiziert.,
1871,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Das Resultat von einem PCR-Test kommt nicht sofort. Man muss warten. Manchmal ein paar Stunden. Oder manchmal sogar ein paar Tage.,"Im Gegensatz dazu dauert es beim PCR-Test oft Stunden oder sogar Tage, bis das Ergebnis vorliegt."
1872,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Die Biene zeigt das Resultat sofort.,
1873,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Autorin,
1874,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Lorena Singy,
1875,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Quelle,
1876,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,Die Informationen kommen aus diesem Original-Text in Standard-Sprache in:,
1877,LS_infoeasy_gpt,https://infoeasy-news.ch/trainierte-bienen-koennen-eine-covid-19-infektion-erkennen/,"GEO Magazin, Online-Ausgabe, 7. Mai 2021",
1878,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Fussball: Europa-Meisterschaft 2020,Fußball: Europameisterschaft 2020
1879,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Bald startet die Europa-Meisterschaft im Fussball.,In Kürze beginnt die Europameisterschaft im Fußball.
1880,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Viele verschiedene Teams spielen gegen·einander .,Verschiedene Teams aus Europa treten gegeneinander an.
1881,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Die Spiele finden in verschiedenen Städten in Europa statt.,Die Spiele werden in verschiedenen europäischen Städten ausgetragen.
1882,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Bald startet die Europa- Meisterschaft im Fussball.,Die Europameisterschaft im Fußball startet bald.
1883,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Die Abkürzung dafür ist Euro 2020.,Sie wird auch als Euro 2020 abgekürzt.
1884,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Warum 2020?,Warum 2020?
1885,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Die EM sollte im Sommer 2020 statt·finden. Die EM 2020 wurde wegen Corona verschoben.,"Ursprünglich sollte die EM im Sommer 2020 stattfinden, wurde jedoch aufgrund von Corona verschoben."
1886,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Sie findet neu in diesem Jahr statt. Jetzt haben wir das Jahr 2021.,"Nun findet sie in diesem Jahr statt, obwohl mittlerweile 2021 ist."
1887,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Trotzdem bleibt der alte Name Euro 2020.,Dennoch behält sie den alten Namen Euro 2020 bei.
1888,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Welche Länder spielen mit?,Welche Länder nehmen teil?
1889,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Bei der EM machen 24 verschiedene Länder aus Europa mit.,Bei der EM treten 24 verschiedene Länder aus Europa an.
1890,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Die 24 Teams spielen in 6 verschiedenen Gruppen. In jeder Gruppe spielen 4 Teams.,"Die 24 Teams sind in 6 Gruppen eingeteilt, in denen jeweils 4 Teams gegeneinander spielen."
1891,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,In Gruppe A sind die Länder:,In Gruppe A spielen folgende Länder:
1892,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Italien,- Italien
1893,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Schweiz,- Schweiz
1894,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Türkei,- Türkei
1895,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Wales,- Wales
1896,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,In Gruppe B spielen:,In Gruppe B spielen:
1897,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Belgien,- Belgien
1898,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Dänemark,- Dänemark
1899,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Finnland,- Finnland
1900,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Russland,- Russland
1901,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,In Gruppe C spielen:,In Gruppe C spielen:
1902,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Österreich,- Österreich
1903,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Niederlande,- Niederlande
1904,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Nord·Mazedonien,- Nordmazedonien
1905,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Ukraine,- Ukraine
1906,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,In Gruppe D spielen:,In Gruppe D spielen:
1907,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Kroatien,- Kroatien
1908,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Tschechische Republik,- Tschechische Republik
1909,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,England,- England
1910,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Schottland,- Schottland
1911,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,In Gruppe E spielen:,In Gruppe E spielen:
1912,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Polen,- Polen
1913,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Slowakei,- Slowakei
1914,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Spanien,- Spanien
1915,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Schweden,- Schweden
1916,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,In Gruppe F spielen:,In Gruppe F spielen:
1917,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Frankreich,- Frankreich
1918,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Deutschland,- Deutschland
1919,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Ungarn,- Ungarn
1920,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Portugal,- Portugal
1921,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Wo finden die Fussball·spiele statt?,Wo finden die Fußballspiele statt?
1922,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Die Fussball·spiele finden in verschiedenen Städten in Europa statt.,Die Spiele werden in verschiedenen Städten Europas ausgetragen.
1923,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Sie sind in:,Diese sind:
1924,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Amsterdam (Niederlande),- Amsterdam (Niederlande)
1925,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Baku (Aserbaidschan),- Baku (Aserbaidschan)
1926,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Bukarest (Rumänien),- Bukarest (Rumänien)
1927,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Budapest (Ungarn),- Budapest (Ungarn)
1928,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Kopenhagen (Finnland),- Kopenhagen (Dänemark)
1929,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Glasgow (Schottland),- Glasgow (Schottland)
1930,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,London (England),- London (England)
1931,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,München (Deutschland),- München (Deutschland)
1932,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Rom (Italien),- Rom (Italien)
1933,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Sankt Petersburg (Russland),- Sankt Petersburg (Russland)
1934,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Sevilla (Spanien),- Sevilla (Spanien)
1935,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Wann ist die Euro 2020?,Wann ist die Euro 2020?
1936,LS_infoeasy_gpt,https://infoeasy-news.ch/fussball-europa-meisterschaft-2020/,Die Euro 2020 beginnt am 11. Juni 2021.,Die Europameisterschaft beginnt am 11. Juni 2021.
