,sents_leicht,sents_standard,sim
223,Nach dem Empfang geht der Besuch zu Ende. Der König und die Königin fliegen zurück: Nach London.,"Nachmittags, Rudolf-Roß-Grundschule Besuch von Elke Büdenbender und Königin-Gemahlin Camilla in der Grundschule",0.49631824887072395
224,Info: Ein Computer hat diesen Text in Leichte Sprache übertragen.,"Anschließend, Schuppen 52 Empfang, gegeben von der Britischen Botschaft Hinweise für die Redaktionen",0.27756790819407984
225,Der Text ist nicht durch Menschen mit Behinderungen geprüft worden.,Die Akkreditierung für die Termine des Staatsbesuchs ist abgeschlossen. Rückfragen der Medien,0.5182734646756061
226,Sie können hier dazu mehr lesen.,Pressestelle des Senats Telefon: 040 42831 2242 E-Mail: pressestelle@sk.hamburg.de,-0.2476737997018357
227,Die Stadt Hamburg braucht Geld für viele Sachen.,"Sehr geehrte Frau Präsidentin, sehr geehrte Damen und Herren, der Haushalt, den wir heute beraten, ist ein starkes Fundament für die Arbeit von Senat und Bürgerschaft in den nächsten zwei Jahren. Er ist ein starkes Fundament für die Arbeit in schweren Zeiten.",0.6611261774234833
228,Die Bürgerschaft und der Senat entscheiden: Dafür gibt die Stadt Hamburg Geld aus.,"Seit dem 24. Februar herrscht Krieg in Europa – ein Krieg, der großes Leid über die Menschen in der Ukraine bringt. Die Aggression des russischen Präsidenten erschüttert die europäische Sicherheitsordnung und verlangt in Deutschland schnelle Entscheidungen für die Aufnahme von Flüchtlingen, zur Sicherstellung der Energieversorgung und der Abwendung von Schäden durch explodierende Energiepreise. Auf der Flucht vor Krieg und Gewalt sind bisher 30.000 Männer, Frauen und Kinder aus der Ukraine nach Hamburg gekommen. Viele wurden privat aufgenommen und unterstützt.",0.7809956305264133
229,Die Bürgerschaft ist das Parlament von Hamburg.,"Für diese Hilfsbereitschaft danke ich den Hamburgerinnen und Hamburgern sehr herzlich. Seit Beginn des Krieges haben unsere Behörden die Kapazität der öffentlichen Unterbringung um rund 20.000 Plätze erhöht. Auch hierfür brauchen wir in der gesamten Stadt weiterhin Akzeptanz und Unterstützung, für die ich mich im Namen des Senats ebenfalls sehr herzlich bedanke. Mit der Wirtschaft, mit Kultur, Sport und Wissenschaft, mit den Kirchen und Sozialverbänden haben wir im Rathaus darüber gesprochen, wie wir in Hamburg die Hilfsprogramme des Bundes zur Unterstützung von Unternehmen und privaten Haushalten umsetzen und durch zusätzliche Härtefallregelungen ergänzen.",0.6066386184357581
231,Der Senat ist die Regierung von Hamburg.,"Das ist unser Anspruch in Hamburg, und dafür brauchen wir einen starken, soliden Haushalt, so wie er heute zur Beschlussfassung vorliegt. Allen, die Unterstützung benötigen, soll in diesen schwierigen Zeiten geholfen werden. Für die Debatte heute hat die Opposition vermutlich wieder die übliche Rhetorik vorbereitet: Es erwarten uns Texte wie „der Haushalt sei auf Kante genäht“, „unsolide“, „ohne Risikovorsorge“ und so weiter und so fort. Das haben Sie vor zwei Jahren zum Doppelhaushalt 21/22 auch gesagt.",0.5728573333272231
240,Der Bürgermeister ist der Chef von der Regierung.,"Dabei setzen wir den langfristig orientierten Kurs der Haushaltspolitik fort, den der Senat 2011 eingeschlagen und mit einer modernen Landeshaushaltsordnung abgesichert hat. Das Ziel ist, dass wir nach der Beendigung der Neuverschuldung und der bereits laufenden Tilgung von Altschulden einen strukturell ausgeglichenen Haushalt haben, in dem alle Aufwendungen einschließlich der Rückstellungen für künftige Belastungen vollständig durch Erträge ausgeglichen werden. Dieses Ziel wird mit dem jetzt vorgelegten Haushalt 2024 erreicht. Das ist ein großer Erfolg der Haushaltspolitik seit 2011, und es ist ein Beweis für politische Stabilität und Verantwortungs-bewusstsein gegenüber den künftigen Generationen.",0.6307786404238517
242,Bürgermeister Peter Tschentscher hat eine Rede gehalten.,"Krisen bewältigt man nicht durch Rhetorik, sondern durch viele kluge Einzelentscheidungen und durch starke Impulse, die aus der Krise herausführen. Der Doppelhaushalt mit einem Gesamtvolumen von rund 37 Milliarden Euro umfasst daher öffentliche Investitionen im Umfang von 4,8 Milliarden Euro, auch das ist ein Rekordwert in der Geschichte Hamburgs. Nehmen wir den Bereich der Digitalisierung. Hamburg ist zum vierten Mal in Folge als smarteste Stadt Deutschlands ausgezeichnet worden, und wir wollen weiterhin an der Spitze der Digitalisierung in Deutschland vorangehen.",0.5535044808688877
243,Er hat erklärt: Dafür wird die Stadt Geld ausgeben.,"Rund 600 Millionen Euro sind daher im Doppelhaushalt vorgesehen, um Dienstleistungen der Stadt zu digitalisieren, die Online-Verfahren weiter zu entwickeln und die Verwaltung effizienter und bürgerfreundlicher zu machen. Auch bei der Ausstattung mit digitaler Technik sind Hamburgs Schulen führend. Für den Ausbau der digitalen Bildung stellen wir über 120 Millionen Euro bereit, damit Hamburgs Schülerinnen und Schüler gut ausgebildet und fit sind für die digitale Zukunft. Mit rund 25 Millionen Euro fördern wir in den nächsten Jahren die Quantencomputer-Technologie, die in der Digitalisierung neue Dimensionen eröffnet.",0.4573583154936242
244,In diesem Jahr.,"Mit der Technischen Universität, dem Fachbereich Physik an der Universität und dem Forschungszentrum DESY ist Hamburg schon heute ein weltweit führender Standort in der Forschung und Entwicklung von Quantencomputern. Es ist ein wichtiger Schritt, dass das Deutsche Zentrum für Luft- und Raumfahrtforschung DLR jetzt 200 Millionen Euro Forschungsmittel für Hamburg bewilligt hat und unsere Aktivitäten dadurch mit einem großen Hebel verstärkt. Nach demselben Prinzip bringen wir Innovationen für den Klimaschutz und die Energiewende voran. Für die Projekte des Norddeutschen Reallabors, das an der HAW in Bergedorf angesiedelt ist, konnten Fördermittel des Bundes in Höhe von 55 Millionen Euro gewonnen und durch private Investitionen ergänzt werden.",0.3714425946012187
245,Und im Jahr danach:,"Insgesamt können so mit über 400 Millionen Euro Projekte realisiert werden, die zu einer CO2-Verringerung von bis zu 500.000 t CO2 pro Jahr führen. In der nächsten Stufe geht es im Rahmen der sogenannten IPCEI-Projekte um 200 Millionen Euro städtischer Mittel für Projekte im Bereich der Wasserstoff-Wirtschaft. Diese werden ergänzt um Fördermittel des Bundes von 500 Millionen Euro und private Investitionen in Höhe von rund 1,3 Milliarden Euro.",0.008650116630590747
246,Hamburg will umweltfreundlicher werden.,"Insgesamt werden so über 2 Milliarden Euro investiert in den Klimaschutz, die Modernisierung der Industrie und die Energiewende in Hamburg. Das, meine Damen und Herren, gibt es in dieser Form in keiner anderen Stadt in Deutschland und das sind die wirklich entscheidenden, großen Schritte auf dem Weg in eine klimaneutrale Zukunft.",0.4853729193091642
247,Hamburg gibt ganz viel Geld aus: Für den Klima-Schutz.,"Meine sehr geehrten Damen und Herren, in unserer Strategie für Digitalisierung und Klimaschutz wird der Hafen in Zukunft eine zentrale Funktion übernehmen. Nein, liebe CDU, wir werden nicht zurückkehren zu Ihrer Hafenpolitik unter der Überschrift „Hafen finanziert Hafen“.",0.4226344293804636
248,Das ist wichtig für die Zukunft.,"Das ist eine schlimme Haltung, die damit verbunden war, die Haushaltsmittel für den Hafen auf null zurückzuführen.",0.7978743037828051
249,Der Hafen ist ein wichtiger Teil von der Wirtschaft. Der Senat gibt sehr viel Geld aus: Für den Hafen.,"Den dadurch bedingten Investitionsrückstand haben wir Schritt für Schritt aufgearbeitet und wieder massiv aus dem Haushalt in die Hafeninfrastruktur investiert. Mit diesem Doppelhaushalt stellen wir rund 600 Millionen Euro bereit, um den Hafen als starke Säule von Wirtschaft, Industrie und Logistik zu modernisieren und weiter zu entwickeln. Denn der Hafen ist – wie es sich mittlerweile bis in die Hauptstadt herumgesprochen hat – von zentraler Bedeutung für die Stärke und Unabhängigkeit Deutschlands als viertgrößte Volkswirtschaft der Welt.",0.6233498705369253
250,So kann der Hafen besser werden. Der Hafen ist wichtig für Hamburg.,"Und er ist für Hamburg von zentraler Bedeutung, deshalb werden wir seinen Ausbau und seine Erreichbarkeit sicherstellen, so wie es im Regierungsprogramm vereinbart ist. Ich bin auch froh, dass wir 2012 gegen den erbitterten Widerstand der meisten Fraktionen hier im Hause dafür gesorgt haben, dass die Hamburger Reederei Hapag-Lloyd nicht in chinesische Hände fällt, sondern dass sie als eine der größten Containerreedereien der Welt in Hamburg verankert bleibt und hier gemeinsam mit vielen weiteren Hafenunternehmen für Wohlstand, Handel und stabile Lieferketten sorgt.",0.6902675983948127
251,Und für Deutschland.,"Auch das gehört zur Erfolgsgeschichte unserer Hapag-Lloyd-Strategie, dass wir nach der 420 Millionen-Investition im Jahr 2012 mittlerweile fast eine Milliarde Euro Dividendenerträge erhalten haben, die wir einsetzen können für neue Investitionen und die vielfältigen Aufgaben, die wir als Stadt zu erfüllen haben.",0.5857607666046203
252,Die Stadt Hamburg repariert die Straßen.,"Einen großen Teil unserer finanziellen Mittel setzen wir ein für den Ausbau und die Sanierung der Verkehrsinfrastruktur. Auch hier haben wir die Lehren gezogen aus früheren Zeiten, in denen am Ende ein dramatischer Verfall stattgefunden hat mit tiefen Schlaglöchern in den Straßen und einem Sanierungsstau, den wir seit 2011 in Ordnung bringen mussten.",0.619592326325404
253,Die Stadt Hamburg baut auch neue Straßen. ​​​​​​​,Und ich sage klipp und klar: So etwas darf nie wieder passieren!,0.03680209434128773
254,Hamburg baut viele neue Rad-Wege.,"Die Instandsetzung von Hamburgs Straßen ist daher auf einem Rekordniveau, allein in diesem Jahr werden rund 180 Kilometer saniert. Hohe Beträge sind im kommenden Doppelhaushalt vorgesehen für die Sanierung und den Neubau von Straßen, Tunneln und Brücken.",0.5314956109168194
255,Und neue Fuß-Wege.,"Gleiches gilt für den Ausbau des Radwegenetzes. Pro Jahr stehen über 80 Millionen Euro bereit für den Rad- und Fußverkehr, für neue und bessere Radwege, leistungsstarke Velorouten und Radschnellwege in der Metropolregion. Das wichtigste Projekt für die Mobilität der Zukunft ist die Erweiterung des Schnellbahnnetzes.",0.43921987428859083
256,Viel Geld gibt es für die U-Bahn.,"Keine andere Stadt in Deutschland investiert so viel in den Ausbau von U- und S-Bahnen. Bis 2026 sind dafür über 1,6 Mrd. Euro eingeplant. Davon fließen rund 100 Millionen Euro in die Verbesserung der stark genutzten Linien nach Bergedorf und Harburg, die moderner und zuverlässiger werden müssen. Darüber hinaus zahlen wir mit diesem Haushalt 900 Millionen Euro in das Sondervermögen Schnellbahnausbau ein, um bereits heute Vorsorge zu treffen für die künftigen großen Bauvorhaben.",0.6340280074837173
257,Und für die S-Bahn. Hamburg baut viele neue Strecken.,"Mit anderen Worten: In Hamburg wird über den Ausbau von Bus und Bahn nicht nur geredet, sondern wir handeln. Im September hat der erste Spatenstich für die U5 stattgefunden. Mit dieser neuen Linie erhalten große Stadtteile wie Bramfeld oder Steilshoop zum ersten Mal einen direkten Anschluss an das Hamburger Schnellbahnnetz.",0.6758945522321835
258,Damit die Menschen schneller ankommen. Damit die Züge besser sind.,"Über 250.000 Fahrgäste werden in Zukunft mit der U5 an einem normalen Werktag unterwegs sein: sicher, pünktlich, komfortabel und klimafreundlich. Und alle, die den Umweltverbund nutzen – ob Bus, Bahn oder das Fahrrad –, entlasten den Straßenraum und machen den Weg frei für diejenigen, die noch mit dem Auto fahren wollen oder müssen. Das ist der Weg, den moderne Metropolen weltweit einschlagen, um den Klimaschutz voranzubringen und die Mobilität für alle zu verbessern.",0.8229957777084486
259,Hamburg hat die besten Kitas: In ganz Deutschland.,"Und selbstverständlich unterstützt Hamburg die schnelle Einführung des Deutschlandtickets für 49-Euro im Monat, für das wir nach den aktuellen Berechnungen rund 100 Millionen Euro in die Finanzierung einbringen. Sehr geehrte Damen und Herren, die wirtschaftliche Kraft unserer Stadt ermöglicht es uns, das beste KITA-System Deutschlands anzubieten, mit dem allen Familien einen kostenlosen KITA-Platz für ihre Kinder erhalten.",0.3441959590851022
260,Die Stadt Hamburg gibt den Kitas viel Geld.,"Über 2 Milliarden Euro stellen wir im kommenden Doppelhaushalt für die Hamburger Kitas bereit. Das ist eine Rekordsumme, um die Vereinbarkeit von Familie und Beruf zu verbessern und allen Kindern in Hamburg ein gutes Aufwachsen und einen guten Start in ihr Leben zu ermöglichen. 3,5 Mrd. Euro stehen für das Personal an Hamburgs Schulen zur Verfügung.",0.6745552990434944
261,Dann können die Kitas gut arbeiten. Und die Eltern können gut arbeiten.,Denn wir wollen auch bei steigenden Schülerzahlen modernen Unterricht in kleinen Klassen mit gut ausgebildeten Lehrerinnen und Lehrern sicherstellen.,0.7852671830350638
262,Die Schulen bekommen mehr Geld: Für mehr Lehrer.,"Hinzu kommen 850 Millionen Euro für den Schulbau, weil gute Bildung gute Räume braucht. So geht es in der Hamburger Schullandschaft Schritt für Schritt voran. Während andere bildungspolitische Grundsatzdiskussion führen, sorgen wir für gutes Lernen. In keinem anderen Bundesland haben sich die Leistungen so stark verbessert wie in Hamburg.",0.5818667277059377
263,Für neue Schul-Gebäude. Seit fast einem Jahr gibt es Krieg in Europa. Sehr viele Menschen fliehen aus der Ukraine: Nach Hamburg.,2011 zählten wir im Ländervergleich zum Schlusslicht in Deutschland.,0.5716520183695788
264,Viele Menschen in Hamburg helfen den Flüchtlingen.,Im Bereich „Lesen“ lagen die Hamburger Grundschülerinnen und -Schüler auf Platz 14. Jetzt haben sie sich auf Platz 3 vorgearbeitet.,0.5117451103929582
265,Der Bürgermeister von Hamburg sagt: Danke für die Hilfe.,"Über alle Lernbereiche hinweg hat sich Hamburg im Vergleich zur letzten Erhebung um 8 Plätze verbessert. Herzlichen Glückwunsch kann ich da nur sagen und herzlichen Dank allen, die daran mitwirken, dass die Hamburger Kinder im deutschlandweiten Vergleich immer besser lernen: den Lehrerinnen und Lehrern, den Eltern, und auch Ihnen, sehr geehrte Abgeordnete, die mit dem Doppelhaushalt dafür sorgen, dass die Bildung in Hamburg weiterhin an oberster Stelle steht. Der Erfolg unserer Schülerinnen und Schüler ist umso bemerkenswerter, als dass das Lernen in den zurückliegenden Krisen und Ausnahmesituationen nicht leicht war.",0.32896574885696955
266,​​​​​​​In Hamburg kosten viele Sachen mehr Geld.,"Diese außergewöhnlichen Ereignisse beschäftigen uns sehr, sie verunsichern viele und sind auf Dauer sehr belastend. In solchen krisenhaften Zeiten kommt dem gesellschaftlichen Austausch eine besondere Bedeutung zu. Dafür braucht es Orte, an denen Begegnung und Reflexion stattfindet. Der Etat der Behörde für Kultur und Medien steigt 2024 erstmals auf über 400 Millionen Euro.",0.6871717157060017
267,Das ist wegen dem Krieg.,"Damit geben wir unseren Kunst- und Kultureinrichtungen Planungssicherheit und stärken gezielt die Bereiche, die für unsere Gesellschaft gerade in der aktuellen Lage einer Zeitenwende wichtig sind.",0.2783525378533866
268,Viele Menschen in Hamburg haben deshalb weniger Geld. Aber niemand soll ohne Hilfe sein. Alle Menschen sollen Hilfe bekommen.,"Sehr geehrte Abgeordnete,",0.30648550224705323
269,Der Bürgermeister von Hamburg sagt: Es gibt viele schlimme Dinge Zum Beispiel: Corona,"wenn Sie die Haushaltspläne der Behörden durchgehen, können Sie die Schwerpunkte, die wir im Koalitionsvertrag vor zwei Jahren festgelegt haben, sehr deutlich nachvollziehen.",-6.594773968486139e-05
270,Krieg in der Ukraine,"Mit anderen Worten: Trotz Pandemie, Ukraine-Krieg und Energiepreiskrise setzen wir die Projekte um, die für die Zukunft Hamburgs entscheidend sind.",0.3841195707739347
